#OTUID	CANON_B10_22_X	CANON_B13_22_X	CANON_B17_22_X	CANON_B1_22_X	CANON_CBI1_22_X	CANON_CBI4_22_X	CANON_CBI5_22_X	CANON_CBI8_22_X
ASV_29289	0	0	0	0	0	0	0	0
ASV_29290	0	2	0	0	0	0	0	0
ASV_29291	0	0	0	0	0	0	0	0
ASV_29297	0	0	0	1	0	0	0	0
ASV_29299	18	35	2	27	0	7	23	0
ASV_29300	546	49	32	16	0	11	32	0
ASV_29301	0	0	0	2	0	0	0	0
ASV_29305	0	0	0	0	0	0	0	0
ASV_29309	0	0	0	1	0	0	0	1
ASV_29323	0	1	0	0	0	0	0	0
ASV_29326	0	0	30	2	0	0	0	96
ASV_29333	0	1	0	0	0	0	0	0
ASV_29350	0	2	0	0	0	0	0	1
ASV_29351	8	11	0	0	0	0	0	0
ASV_29361	0	0	0	0	0	0	0	0
ASV_29369	0	0	0	0	0	0	0	0
ASV_29386	0	0	0	0	0	0	33	0
ASV_29394	0	0	0	0	0	0	0	0
ASV_29395	2	8	3	1	1	3	0	0
ASV_29398	0	0	0	1	0	0	0	0
ASV_29403	2	16	0	4	0	0	0	0
ASV_29404	0	0	0	0	0	0	1	0
ASV_29407	2	0	12	3	0	0	0	2
ASV_29408	0	3	0	0	0	0	0	0
ASV_29410	0	21	0	2	0	0	1	0
ASV_29425	13	1	2	0	0	0	0	5
ASV_29428	3	5	0	10	0	0	2	0
ASV_29430	0	0	0	0	0	0	0	0
ASV_29435	17	0	1	0	0	0	0	0
ASV_29436	2	0	0	0	0	0	0	0
ASV_29447	0	0	1	2	0	0	0	7
ASV_29448	0	0	0	0	0	0	0	0
ASV_29449	12	0	0	2	0	0	3	0
ASV_29452	1	6	1	2	0	1	0	0
ASV_29464	0	0	0	0	0	2	6	0
ASV_29473	2	1	3	2	0	0	0	3
ASV_29477	0	5	1	0	0	1	0	0
ASV_29478	2	5	0	2	0	0	1	0
ASV_29484	0	0	0	0	0	2	1	0
ASV_29492	0	0	0	6	0	0	0	2
ASV_29495	0	0	0	2	0	0	0	0
ASV_29501	0	0	0	0	1	0	0	1
ASV_29507	0	2	2	1	0	0	1	5
ASV_29508	0	2	0	5	0	0	0	0
ASV_29510	0	0	17	7	8	0	1	9
ASV_29511	3	4	0	2	2	1	1	3
ASV_29516	0	7	0	8	0	1	1	0
ASV_29519	1	0	0	0	0	0	0	0
ASV_29521	0	5	0	0	0	0	0	0
ASV_29522	3	0	1	2	0	0	2	0
ASV_29526	0	0	0	0	0	0	0	0
ASV_29529	0	0	2	6	0	3	0	2
ASV_29533	0	2	1	1	0	1	0	0
ASV_29537	5	2	0	0	0	0	0	0
ASV_29538	0	2	0	0	0	0	0	0
ASV_29544	0	2	0	6	0	0	0	5
ASV_29545	0	0	0	2	0	0	0	0
ASV_29547	0	0	0	1	0	0	0	0
ASV_29553	3	0	0	1	0	0	0	0
ASV_29556	4	9	3	0	0	0	1	0
ASV_29560	0	0	0	0	0	0	0	0
ASV_29561	0	0	0	1	0	0	4	0
ASV_29562	4	0	0	0	0	0	1	0
ASV_29563	3	0	0	1	0	0	0	0
ASV_29565	0	2	0	0	0	0	3	0
ASV_29566	0	1	0	1	0	0	0	0
ASV_29567	1	0	0	0	0	0	0	0
ASV_29569	0	1	0	2	0	0	2	0
ASV_29570	0	4	0	1	0	0	0	0
ASV_29571	1	2	2	0	0	3	0	8
ASV_29572	0	1	0	0	0	0	0	0
ASV_29588	3	0	0	2	0	0	0	0
ASV_29589	0	0	0	0	0	0	0	0
ASV_29590	0	0	1	0	0	0	0	5
ASV_29596	0	0	0	2	0	0	0	0
ASV_29597	0	0	0	0	0	0	0	0
ASV_29599	0	0	0	9	0	0	0	0
ASV_29600	0	1	1	4	0	0	4	1
ASV_29601	0	0	0	0	0	0	0	0
ASV_29605	2	2	0	7	0	0	0	4
ASV_29606	0	6	0	0	0	0	0	1
ASV_29616	2	2	2	4	0	0	0	0
ASV_29624	0	0	0	0	0	0	0	0
ASV_29632	0	0	0	0	0	0	0	1
ASV_29637	0	3	0	1	0	1	0	2
ASV_29638	1	0	2	0	0	0	2	3
ASV_29645	1	0	1	1	0	0	0	1
ASV_29649	1	1	1	0	0	0	0	0
ASV_29650	0	7	1	2	0	0	0	0
ASV_29651	0	0	117	0	0	0	0	0
ASV_29652	1	0	0	0	0	0	0	0
ASV_29656	0	2	0	1	0	2	0	1
ASV_29659	0	0	14	0	0	0	0	0
ASV_29661	2	1	1	0	0	0	0	0
ASV_29666	0	1	0	1	0	2	0	1
ASV_29676	0	2	0	0	0	0	0	0
ASV_29677	0	0	0	0	0	0	0	0
ASV_29684	0	0	1	2	0	0	0	0
ASV_29685	9	9	2	1	0	2	2	0
ASV_29686	0	3	0	0	0	0	0	0
ASV_29691	0	2	0	3	3	0	0	0
ASV_29692	0	0	0	0	0	0	0	0
ASV_29696	0	1	4	1	0	0	0	2
ASV_29697	0	0	0	1	0	0	0	0
ASV_29701	0	0	0	6	0	0	0	2
ASV_29702	0	0	0	0	0	0	0	0
ASV_29703	0	7	0	0	0	0	0	3
ASV_29704	0	0	0	0	0	0	0	0
ASV_29705	0	0	1	0	81	0	0	2
ASV_29710	0	0	0	11	1	0	0	0
ASV_29711	0	0	3	1	0	0	0	0
ASV_29712	0	2	0	0	0	0	0	0
ASV_29713	0	3	2	0	0	0	1	1
ASV_29716	0	0	0	2	2	0	0	20
ASV_29717	0	5	1	0	0	0	0	0
ASV_29718	0	0	0	0	0	0	1	0
ASV_29720	0	3	0	1	0	0	1	5
ASV_29721	8	3	3	0	0	0	0	0
ASV_29725	0	0	1	2	0	1	0	1
ASV_29726	0	4	0	1	0	0	2	0
ASV_29728	1	2	0	0	0	0	1	3
ASV_29733	0	0	0	0	0	0	0	1
ASV_29737	0	1	0	1	0	0	0	0
ASV_29738	0	0	0	0	0	0	2	0
ASV_29741	0	0	2	0	0	0	0	3
ASV_29743	0	0	0	0	0	0	0	0
ASV_29748	0	0	0	0	0	0	1	0
ASV_29750	0	2	0	0	0	2	0	0
ASV_29756	0	4	0	3	0	0	0	0
ASV_29759	0	3	0	0	0	0	2	0
ASV_29760	0	0	0	0	0	0	1	0
ASV_29764	0	0	0	1	4	0	0	1
ASV_29766	1	2	0	0	0	0	3	0
ASV_29769	0	0	0	25	0	0	4	0
ASV_29774	0	1	4	1	0	1	0	1
ASV_29779	0	0	0	2	0	0	0	0
ASV_29784	0	3	0	0	0	0	0	0
ASV_29785	0	1	0	0	0	0	0	0
ASV_29791	0	0	0	1	0	0	0	0
ASV_29802	5	7	0	2	0	0	0	0
ASV_29803	0	0	0	1	0	0	0	0
ASV_29804	0	0	0	0	0	0	0	0
ASV_29808	0	0	0	0	0	0	0	1
ASV_29809	1	1	0	0	0	0	0	0
ASV_29814	0	3	1	7	0	0	0	3
ASV_29815	0	0	0	2	0	3	1	0
ASV_29819	3	0	1	0	0	0	0	0
ASV_29820	0	1	0	0	0	0	0	0
ASV_29821	0	0	0	0	0	0	0	0
ASV_29822	0	0	0	0	0	0	2	0
ASV_29826	0	3	4	0	0	0	0	0
ASV_29838	0	0	1	0	0	0	0	0
ASV_29840	1	2	1	2	0	0	0	1
ASV_29841	0	0	4	2	0	0	0	0
ASV_29842	0	1	1	0	0	0	0	0
ASV_29848	0	0	0	0	0	0	0	2
ASV_29851	0	0	0	3	0	0	0	0
ASV_29852	0	0	0	0	0	0	0	0
ASV_29858	0	0	4	4	0	0	0	0
ASV_29859	0	8	0	0	0	0	0	1
ASV_29867	0	0	0	1	0	0	0	0
ASV_29868	1	0	0	0	0	0	0	0
ASV_29869	0	0	0	0	0	1	0	0
ASV_29874	0	0	0	3	0	0	0	3
ASV_29875	0	0	0	0	0	0	0	0
ASV_29876	0	0	0	0	0	0	1	0
ASV_29877	5	0	0	0	0	0	0	0
ASV_29886	0	1	0	1	0	0	0	0
ASV_29887	0	0	1	1	0	0	0	1
ASV_29892	0	2	0	1	0	0	0	4
ASV_29893	0	0	0	0	0	0	0	11
ASV_29897	0	1	0	0	3	0	1	4
ASV_29905	0	0	0	0	0	0	0	4
ASV_29906	2	0	0	0	0	0	2	0
ASV_29913	0	0	0	14	0	0	0	0
ASV_29914	1	6	0	3	0	0	0	0
ASV_29915	0	0	2	1	0	0	0	0
ASV_29916	0	1	0	1	0	0	0	0
ASV_29917	0	0	0	0	0	0	0	3
ASV_29925	0	0	0	3	0	0	0	0
ASV_29926	0	0	4	3	0	0	0	0
ASV_29927	0	3	0	0	0	0	0	0
ASV_29930	0	0	0	0	0	0	1	0
ASV_29935	0	0	0	2	0	0	2	1
ASV_29936	0	0	19	1	0	0	0	1
ASV_29937	3	0	0	0	0	0	0	0
ASV_29938	0	0	0	0	0	0	0	6
ASV_29939	0	2	1	0	0	0	0	0
ASV_29942	0	3	0	0	0	0	0	3
ASV_29947	0	1	6	4	0	0	2	0
ASV_29948	0	0	0	1	0	0	0	0
ASV_29949	0	2	0	0	0	0	0	0
ASV_29950	0	0	2	0	0	0	0	0
ASV_29951	8	1	1	0	0	0	0	0
ASV_29956	0	1	1	1	0	1	0	0
ASV_29957	0	0	0	0	0	0	0	0
ASV_29958	0	0	0	0	0	0	0	0
ASV_29971	0	0	0	1	0	0	0	0
ASV_29972	1	7	0	1	0	0	1	1
ASV_29973	1	0	1	0	0	1	0	2
ASV_29974	1	0	0	0	0	0	1	0
ASV_29975	0	0	1	0	0	0	0	0
ASV_29976	0	5	1	0	0	0	4	0
ASV_29977	0	0	0	0	0	0	0	0
ASV_29981	0	0	0	2	1	0	0	0
ASV_29989	0	3	0	1	0	0	0	0
ASV_29990	2	6	0	1	0	0	0	0
ASV_29991	0	2	0	0	0	0	0	0
ASV_29992	0	6	0	0	0	0	0	0
ASV_29997	0	0	0	0	0	0	0	2
ASV_30006	0	0	0	0	27	0	0	0
ASV_30011	0	0	0	2	0	0	0	1
ASV_30012	1	1	2	1	0	0	0	0
ASV_30013	0	0	0	0	0	0	0	0
ASV_30014	0	0	0	0	0	0	0	0
ASV_30016	2	2	0	1	0	0	0	2
ASV_30017	0	0	9	0	0	0	0	6
ASV_30018	0	3	1	0	0	0	0	0
ASV_30020	0	0	0	0	0	0	3	0
ASV_30021	2	0	0	0	0	0	0	0
ASV_30031	1	0	0	0	0	0	0	0
ASV_30035	0	0	0	2	0	0	0	0
ASV_30036	0	0	0	2	0	0	0	0
ASV_30037	4	0	1	1	0	0	0	0
ASV_30038	0	1	0	0	0	0	2	0
ASV_30039	0	1	0	0	0	0	0	0
ASV_30040	0	1	0	0	0	0	0	0
ASV_30056	0	0	0	16	0	0	0	0
ASV_30057	0	1	0	1	0	0	0	0
ASV_30058	0	0	0	1	0	2	0	0
ASV_30060	0	2	0	0	0	0	0	0
ASV_30065	11	0	0	2	0	0	0	9
ASV_30066	0	0	0	1	0	0	0	0
ASV_30068	0	0	0	0	0	2	0	0
ASV_30074	0	0	0	2	0	0	0	2
ASV_30075	0	0	0	1	0	0	0	0
ASV_30076	0	3	0	0	0	0	0	0
ASV_30085	0	0	0	4	0	2	0	0
ASV_30086	0	0	0	0	0	0	0	0
ASV_30092	0	0	0	2	0	0	0	1
ASV_30093	0	0	0	1	0	0	0	0
ASV_30094	0	0	0	0	0	0	0	0
ASV_30105	0	2	0	2	0	0	1	0
ASV_30106	0	0	0	1	6	0	0	0
ASV_30107	0	1	0	1	0	0	0	0
ASV_30108	0	2	0	0	0	0	0	0
ASV_30109	0	0	0	0	0	0	0	0
ASV_30111	0	0	0	0	0	0	1	0
ASV_30112	0	4	0	0	0	0	0	0
ASV_30114	0	1	0	0	0	0	0	0
ASV_30123	0	1	0	1	0	0	0	1
ASV_30124	0	0	0	0	0	0	2	0
ASV_30125	0	0	0	0	0	0	0	0
ASV_30126	0	0	0	0	0	0	0	0
ASV_30128	0	2	0	0	0	0	0	0
ASV_30134	0	0	0	1	0	0	0	0
ASV_30135	0	0	3	1	0	0	0	0
ASV_30139	0	1	1	0	0	0	0	0
ASV_30144	0	1	0	2	0	0	0	0
ASV_30145	0	0	0	1	0	0	0	0
ASV_30146	0	0	0	0	0	0	0	0
ASV_30157	0	0	0	3	0	0	0	0
ASV_30158	0	1	0	2	0	0	0	0
ASV_30160	0	1	0	0	0	0	0	0
ASV_30161	0	1	0	0	0	0	0	0
ASV_30162	2	2	0	0	0	0	0	0
ASV_30163	0	0	0	0	0	0	1	2
ASV_30166	0	0	0	0	0	0	0	2
ASV_30175	0	0	0	4	0	0	0	0
ASV_30176	0	2	0	0	0	0	0	0
ASV_30177	0	1	0	0	0	0	1	0
ASV_30178	0	0	0	0	0	0	0	0
ASV_30179	0	0	0	0	0	0	0	2
ASV_30181	0	0	0	0	0	0	0	0
ASV_30189	0	0	1	2	0	0	0	0
ASV_30190	0	0	0	1	0	0	0	2
ASV_30191	0	0	0	0	0	0	0	0
ASV_30192	0	0	0	0	0	1	0	1
ASV_30201	0	1	0	0	0	0	0	2
ASV_30203	0	0	0	0	0	0	0	0
ASV_30207	3	0	1	2	0	0	0	0
ASV_30209	0	2	0	0	0	0	0	0
ASV_30210	0	0	0	0	0	0	0	0
ASV_30212	0	0	0	0	0	0	0	3
ASV_30213	0	0	0	0	0	0	0	0
ASV_30214	0	1	0	0	0	4	0	0
ASV_30215	1	0	1	0	0	0	0	0
ASV_30216	0	0	2	0	0	0	0	0
ASV_30217	2	1	1	0	0	0	0	0
ASV_30219	0	0	0	0	0	0	0	0
ASV_30228	0	0	0	3	0	0	0	0
ASV_30229	0	0	0	0	0	0	1	0
ASV_30230	0	0	0	0	0	0	1	0
ASV_30241	0	0	0	2	0	0	1	0
ASV_30242	0	0	0	0	0	0	0	0
ASV_30243	1	0	0	0	0	1	0	2
ASV_30253	0	0	0	1	0	0	0	0
ASV_30254	0	2	0	0	0	0	2	0
ASV_30255	0	0	0	0	0	0	0	0
ASV_30256	0	0	0	0	0	2	1	0
ASV_30257	0	0	1	0	0	0	0	0
ASV_30259	0	0	0	0	0	0	1	0
ASV_30260	0	0	0	0	0	0	0	0
ASV_30261	0	0	0	0	0	0	0	2
ASV_30262	2	0	0	0	0	0	0	0
ASV_30263	0	1	0	0	0	0	0	0
ASV_30264	4	1	0	0	0	0	0	0
ASV_30265	0	0	0	0	0	0	0	0
ASV_30272	0	0	0	0	0	0	0	0
ASV_30274	0	0	0	0	0	0	0	0
ASV_30279	0	0	1	2	0	0	0	2
ASV_30280	0	0	0	1	0	0	0	0
ASV_30281	0	0	1	0	0	0	0	0
ASV_30282	0	0	0	0	0	0	0	0
ASV_30283	0	0	0	0	0	0	0	2
ASV_30286	0	0	0	0	0	0	0	0
ASV_30297	0	0	1	0	0	0	0	0
ASV_30298	0	0	0	0	1	0	0	0
ASV_30301	0	0	0	0	0	0	0	0
ASV_30302	0	1	0	0	0	0	0	0
ASV_30303	1	2	0	0	0	0	0	0
ASV_30304	0	2	1	0	0	0	0	0
ASV_30306	1	0	0	0	0	0	0	0
ASV_30319	0	0	0	0	0	0	0	0
ASV_30320	1	3	0	0	0	0	0	0
ASV_30322	0	0	0	0	0	0	0	3
ASV_30323	0	0	0	0	0	0	0	0
ASV_30334	0	0	0	1	0	0	0	0
ASV_30335	0	0	0	1	0	0	0	0
ASV_30336	0	0	0	0	0	0	0	0
ASV_30337	0	0	0	0	0	0	0	0
ASV_30338	0	0	0	0	0	2	0	0
ASV_30339	0	3	0	0	0	0	0	0
ASV_30354	0	2	0	1	0	0	0	0
ASV_30355	0	0	0	1	0	0	0	0
ASV_30356	0	0	0	0	0	0	0	0
ASV_30359	1	0	0	0	0	0	0	0
ASV_30360	0	0	0	0	0	0	0	0
ASV_30361	0	0	1	0	0	0	0	0
ASV_30362	0	0	0	0	0	0	0	0
ASV_30363	0	4	1	0	0	0	0	0
ASV_30364	0	0	2	0	1	0	0	0
ASV_30371	0	0	0	2	0	0	1	0
ASV_30372	0	0	2	1	0	0	0	0
ASV_30373	0	1	0	1	0	0	2	0
ASV_30376	0	0	0	0	0	0	0	0
ASV_30377	0	0	0	0	0	0	0	0
ASV_30378	1	0	0	0	0	0	0	0
ASV_30380	0	1	0	0	0	0	0	0
ASV_30403	0	0	0	4	0	0	0	0
ASV_30404	0	0	0	0	0	0	0	0
ASV_30406	0	0	1	0	0	0	0	0
ASV_30407	1	0	0	0	0	0	0	0
ASV_30408	0	0	0	0	0	0	0	0
ASV_30423	0	1	0	3	0	0	0	0
ASV_30424	1	0	0	1	0	0	0	1
ASV_30427	1	7	0	0	0	0	2	0
ASV_30430	0	3	0	0	0	0	0	0
ASV_30433	0	2	0	0	0	0	0	0
ASV_30434	0	0	2	0	0	0	0	0
ASV_30435	0	0	0	0	0	0	1	0
ASV_30438	6	0	0	0	0	0	0	0
ASV_30452	0	0	0	2	0	0	0	0
ASV_30453	0	0	0	1	0	0	0	0
ASV_30454	0	0	0	1	0	0	0	1
ASV_30455	0	0	0	0	0	0	0	1
ASV_30456	0	0	0	0	0	0	0	0
ASV_30457	0	0	0	0	0	0	0	0
ASV_30458	0	0	0	0	0	0	0	0
ASV_30459	0	0	0	0	0	0	1	0
ASV_30462	0	0	0	0	0	0	0	0
ASV_30465	0	0	1	0	0	0	0	0
ASV_30467	0	0	0	0	0	0	0	0
ASV_30469	0	0	0	0	0	0	0	2
ASV_30481	0	0	0	0	0	0	1	0
ASV_30482	0	0	0	0	0	0	0	0
ASV_30483	0	0	0	0	0	0	3	0
ASV_30484	0	1	0	0	0	1	0	0
ASV_30485	0	6	0	0	0	0	0	0
ASV_30486	0	0	4	0	0	0	0	0
ASV_30489	0	0	0	0	0	0	0	0
ASV_30491	0	0	1	0	0	0	0	0
ASV_30497	0	1	0	0	0	0	0	0
ASV_30510	0	2	0	1	0	0	0	0
ASV_30511	4	0	0	0	0	0	0	0
ASV_30512	0	1	0	0	0	1	0	0
ASV_30517	0	0	0	0	0	0	0	0
ASV_30531	0	0	0	1	0	0	0	0
ASV_30532	0	0	0	1	0	0	2	0
ASV_30533	1	0	0	1	1	0	0	0
ASV_30534	0	0	9	0	0	0	0	0
ASV_30535	0	0	0	0	0	0	0	1
ASV_30537	1	2	0	0	0	0	0	0
ASV_30538	0	1	0	0	0	0	3	0
ASV_30539	0	0	1	0	0	0	0	0
ASV_30543	0	0	0	0	0	0	0	0
ASV_30558	0	0	0	1	0	0	0	0
ASV_30559	0	0	0	1	0	0	0	0
ASV_30560	0	4	0	0	0	0	0	0
ASV_30561	0	0	0	0	0	0	0	0
ASV_30562	0	0	0	0	0	0	0	0
ASV_30563	0	0	0	0	0	0	0	0
ASV_30565	0	0	0	0	0	0	0	0
ASV_30567	0	0	1	0	0	0	0	0
ASV_30568	0	0	0	0	0	0	1	0
ASV_30569	0	1	0	0	0	0	0	0
ASV_30570	0	0	1	0	0	0	0	0
ASV_30571	0	0	1	0	0	0	0	0
ASV_30600	0	6	0	0	0	0	0	0
ASV_30603	1	0	0	0	0	0	0	0
ASV_30604	2	0	0	0	0	0	0	0
ASV_30605	0	0	0	0	0	0	2	0
ASV_30607	0	0	0	0	0	0	0	1
ASV_30618	1	0	0	2	0	0	0	0
ASV_30620	0	0	0	0	0	0	0	0
ASV_30623	0	0	0	0	0	0	0	0
ASV_30624	0	0	0	0	0	0	0	0
ASV_30627	0	0	0	0	0	1	0	0
ASV_30628	0	0	0	0	0	0	0	3
ASV_30630	0	1	0	0	0	0	0	0
ASV_30632	0	0	0	0	0	0	1	0
ASV_30647	0	0	2	1	0	0	0	0
ASV_30649	0	0	0	0	0	0	0	3
ASV_30652	0	1	0	0	0	0	0	0
ASV_30655	0	0	0	0	0	0	0	2
ASV_30657	0	0	0	0	0	0	0	0
ASV_30658	0	0	0	0	0	0	0	0
ASV_30660	0	0	4	0	0	0	0	0
ASV_30662	0	0	1	0	0	0	0	0
ASV_30663	0	0	0	0	0	0	0	0
ASV_30666	0	0	1	0	0	0	0	4
ASV_30687	0	0	0	1	0	0	0	0
ASV_30688	0	0	0	1	0	0	0	0
ASV_30689	1	0	0	0	0	0	0	0
ASV_30690	0	0	0	0	1	0	0	1
ASV_30691	0	1	0	0	0	0	0	0
ASV_30693	0	2	0	0	0	0	0	0
ASV_30699	0	1	0	0	0	0	0	0
ASV_30704	0	0	0	0	0	0	0	0
ASV_30729	0	0	0	10	0	0	0	0
ASV_30730	0	0	0	4	0	0	0	0
ASV_30731	0	0	0	1	0	0	0	0
ASV_30732	0	0	0	1	0	0	0	0
ASV_30733	0	1	0	0	0	0	0	1
ASV_30734	0	2	0	0	0	0	0	0
ASV_30735	0	0	0	0	0	0	0	0
ASV_30739	0	2	0	0	0	0	0	1
ASV_30741	0	0	0	0	0	1	0	0
ASV_30742	0	1	0	0	0	0	0	0
ASV_30744	0	0	0	0	0	0	0	0
ASV_30746	0	0	0	0	0	0	0	0
ASV_30747	0	0	0	0	0	0	0	1
ASV_30748	0	0	0	0	0	0	0	0
ASV_30749	0	0	0	0	0	0	0	0
ASV_30756	0	0	0	0	0	0	0	0
ASV_30769	0	1	0	2	0	0	0	0
ASV_30770	0	0	0	1	0	0	0	0
ASV_30771	0	0	0	1	0	0	0	0
ASV_30772	0	0	0	1	0	0	0	2
ASV_30773	1	0	0	0	0	0	0	0
ASV_30774	0	1	0	0	0	0	0	1
ASV_30776	0	0	0	0	0	0	0	3
ASV_30778	0	0	0	0	0	0	0	0
ASV_30780	0	0	0	0	0	0	0	1
ASV_30784	0	0	0	0	2	0	0	0
ASV_30809	0	0	0	10	0	0	0	0
ASV_30812	0	0	0	0	0	0	0	0
ASV_30813	0	0	0	0	0	0	0	2
ASV_30818	0	0	0	0	0	0	0	0
ASV_30819	0	0	0	0	0	0	0	0
ASV_30821	0	0	0	0	0	0	0	0
ASV_30823	0	3	0	0	0	0	0	0
ASV_30824	0	0	1	0	0	0	0	0
ASV_30829	0	0	0	0	0	0	2	0
ASV_30830	0	1	0	0	0	0	0	0
ASV_30868	0	0	0	7	0	0	0	0
ASV_30869	0	0	0	2	0	0	0	0
ASV_30871	0	0	0	0	0	0	0	0
ASV_30873	0	0	0	0	0	0	0	0
ASV_30874	0	0	1	0	0	0	0	0
ASV_30877	0	0	0	0	0	0	0	0
ASV_30884	0	0	0	0	0	0	2	0
ASV_30885	0	0	0	0	0	0	0	0
ASV_30889	0	0	0	0	0	0	0	0
ASV_30891	0	2	0	0	0	0	0	0
ASV_30894	0	1	0	0	0	0	0	0
ASV_30895	0	0	1	0	0	0	0	0
ASV_30898	0	0	0	0	0	0	1	0
ASV_30899	2	0	0	0	0	0	0	0
ASV_30900	0	0	2	0	0	0	0	0
ASV_30902	0	0	0	0	0	0	0	0
ASV_30932	0	0	0	2	0	0	0	0
ASV_30933	0	1	0	1	0	0	0	0
ASV_30934	0	0	0	1	0	0	0	0
ASV_30947	0	0	0	0	0	0	0	1
ASV_30953	0	0	0	0	0	0	0	1
ASV_30954	0	0	0	0	0	0	0	0
ASV_30956	0	0	1	0	0	0	0	1
ASV_30959	0	0	0	0	0	0	0	0
ASV_30989	0	0	0	1	0	0	0	0
ASV_30990	0	0	0	1	0	0	0	0
ASV_30991	0	0	0	0	0	0	0	1
ASV_30992	0	0	0	0	0	0	0	0
ASV_30995	0	3	0	0	0	0	0	0
ASV_30997	1	0	0	0	0	0	0	0
ASV_30998	0	0	0	0	0	0	0	2
ASV_30999	0	0	1	0	0	0	0	0
ASV_31000	0	0	0	0	0	0	1	0
ASV_31007	0	2	0	0	0	1	0	0
ASV_31008	0	2	0	0	0	0	1	0
ASV_31041	0	0	0	6	0	0	0	0
ASV_31042	0	0	0	1	0	0	0	0
ASV_31043	0	0	0	1	0	0	0	0
ASV_31048	0	0	0	0	0	0	0	0
ASV_31049	0	0	0	0	0	0	0	0
ASV_31050	0	0	0	0	0	0	0	0
ASV_31057	1	0	0	0	0	0	0	0
ASV_31060	0	0	0	0	0	0	1	0
ASV_31062	0	0	0	0	0	0	0	0
ASV_31064	0	0	0	0	0	0	0	3
ASV_31080	0	1	0	0	0	0	0	0
ASV_31115	0	0	0	1	0	0	0	0
ASV_31118	0	0	0	0	1	0	0	0
ASV_31123	0	0	0	0	0	0	0	0
ASV_31130	0	0	0	0	0	0	0	1
ASV_31131	2	0	0	0	0	0	0	0
ASV_31136	0	0	0	0	0	1	0	0
ASV_31137	2	0	0	0	0	0	0	0
ASV_31141	0	0	0	0	0	0	0	1
ASV_31147	1	0	0	0	0	0	0	0
ASV_31150	0	0	0	0	0	0	0	1
ASV_31152	0	0	0	0	0	0	0	0
ASV_31156	0	0	0	0	5	0	0	0
ASV_31157	0	0	0	0	0	0	0	0
ASV_31158	0	0	0	0	0	0	4	0
ASV_31205	0	0	0	4	0	0	0	0
ASV_31206	0	0	0	1	0	0	0	0
ASV_31209	0	0	0	0	0	0	0	0
ASV_31215	1	0	0	0	0	0	0	0
ASV_31223	0	0	0	0	0	0	0	0
ASV_31232	0	0	0	0	0	0	0	1
ASV_31292	0	0	0	3	0	0	0	0
ASV_31293	0	0	0	2	0	0	0	0
ASV_31299	0	0	0	0	0	0	0	0
ASV_31314	0	0	0	0	0	0	0	0
ASV_31315	0	0	0	0	0	2	0	0
ASV_31340	0	0	0	0	0	0	0	3
ASV_31341	0	0	0	0	0	0	0	0
ASV_31353	0	3	0	0	0	0	0	0
ASV_31354	0	3	0	0	0	0	0	0
ASV_31355	0	1	0	0	0	0	0	0
ASV_31415	0	0	0	0	0	0	0	0
ASV_31430	0	0	0	0	0	0	0	0
ASV_31473	0	0	0	0	0	1	0	0
ASV_31488	2	0	0	0	0	0	0	0
ASV_31489	0	0	0	0	2	0	0	0
ASV_31490	0	0	0	0	0	2	0	0
ASV_31491	0	0	0	0	0	0	0	2
ASV_31492	0	0	0	0	0	0	0	0
ASV_31493	0	0	0	0	0	0	0	0
ASV_31494	0	0	0	0	0	0	0	0
ASV_31495	0	0	0	0	0	0	0	0
ASV_31496	0	0	0	0	0	0	0	0
ASV_31497	0	0	0	0	0	0	0	0
ASV_31498	0	0	0	0	0	0	2	0
ASV_31499	0	0	0	0	0	0	2	0
ASV_31500	0	0	0	0	0	0	2	0
ASV_31501	0	0	0	0	0	0	2	0
ASV_31523	0	2	0	0	0	0	0	0
ASV_31524	0	2	0	0	0	0	0	0
ASV_31584	0	0	0	1	0	0	0	0
ASV_31651	1	0	0	0	0	0	0	0
ASV_31652	0	0	0	0	0	0	0	0
ASV_31653	0	0	0	0	0	0	1	0
ASV_31654	0	0	0	0	0	0	1	0
ASV_31655	0	0	0	0	0	0	1	0
ASV_31656	0	0	0	0	0	0	1	0
ASV_31657	0	0	0	0	0	0	1	0
ASV_31686	0	0	1	0	0	0	0	0
ASV_31687	0	0	1	0	0	0	0	0
