#OTUID	CN18Sc14_8_eDNA	CN18Sc15_8_eDNA	CN18Sc18_8_eDNA	CN18Sc27_8_eDNA	CN18SESPkoa_SC36	CN18SESPkoa_SC39	CN18SESPkoa_SC41	CN18SESPkoa_SC44
acc2a9fb10d80799558051bb73f464e3	0	0	0	0	0	0	0	0
9dd4cd1c642c44026eebb93ca23528c5	0	0	0	0	11	0	0	0
79fb6a9ed0c734d0b9068949da1cfe82	0	0	0	0	0	0	0	0
230cb048832326f48d4ae8ef5b095381	0	0	0	0	0	0	0	0
898841890d6fa7cbd6c52d886759fdde	0	0	0	0	35	0	0	0
55bd346f56f1ebb7e5dbc4dc20105ec1	0	0	47	0	32	17	0	0
18e087b716b4b6b42a2a4d26c6c5367e	0	0	0	0	0	0	0	0
14b49bd6810f9f7c4dc71a217016e964	0	0	0	0	0	0	0	0
cd52ca38faffc3b78900b107693840a9	0	0	0	0	0	0	0	0
94cb0984ed9cbdecf760d8e7c437a184	0	0	0	0	0	0	0	0
0883a141b9fffccf9affa4f49bd05937	0	0	0	0	0	0	0	0
1306eb307a8e96a9aa2b0ecddda05c1d	0	0	0	0	0	0	0	0
d3ebd44885ba01c52b89fd504fab381a	0	13	0	12	35	18	25	0
571001468ba4898a41d99f76d40b3fef	0	0	0	0	0	0	0	0
c831f791969b864cfb57308ae7357f3d	0	0	0	0	0	0	0	0
30943d06b27c0ac236f03e603aea666f	0	0	0	0	10	0	0	0
2d10c9494e1469013da82f5f57ee1389	0	0	0	0	0	0	0	0
99d43dd961a5502733b5eea8c5ebf00d	0	0	11	0	49	16	23	0
5a1b35d657cec6d9831458529d98be2d	0	19	0	0	52	0	17	0
3a835251f276e0fe6accb18feecdb7bd	9	0	10	0	0	0	0	0
df11fb0dccb1b6a167fac1b816e90093	0	0	0	0	5	0	0	0
5d7bf56e06fd040afc01c68af8eb3c10	15	0	0	5	0	0	0	0
15b714798892a1966aab90c580cc9fe2	0	0	0	0	102	0	0	0
e50fae7e3b96c37b32f120a324ef2b03	0	0	0	0	32	0	0	0
1a2709cfe5ea52aa45240c519b880974	0	0	0	0	0	0	0	0
73d6c0ca38a7f89556b50035dd364710	0	7	15	24	26	0	9	0
d55e145971c9abbe6d96e58456d9b424	4	0	0	0	0	0	0	0
41ad5ab6acf0b7c15279dbd78fc6f445	6	0	0	0	0	0	0	0
002085ea8c3c04471dd214414320a048	0	43	0	15	23	0	20	0
868023427d5197dff639d6f616c5a68e	0	0	0	0	100	0	0	0
930a24d31a20fd1f8eb479b469079a27	0	0	0	0	77	23	0	0
8bce925c4544af4f4d460bd98ceafcf8	0	14	0	16	27	6	23	5
a3f6b99ab52d1db07de6ec41d3e24a5f	0	4	14	4	62	0	9	0
c87989462d8a429a5b66d032988dd2fd	0	0	0	0	85	0	0	0
bd375f1b84eb8a641c8353a36e164a16	9	0	7	0	13	0	0	0
2413fd8657da481bee1676df02d2361b	16	0	0	0	0	0	0	0
1cbbb971002b3f3b6848a9686c126cc3	11	0	0	0	10	0	0	0
03aa1d801aa84ce76d1574a8ab54627b	0	0	0	0	28	0	0	0
7daf20541c4aff926229263d36a21927	0	0	0	0	19	0	0	0
f7e80d8a8a88ee12a62cbb6b04b1bdac	0	0	0	0	91	0	0	0
8fc0f10ee758b7bc021571761f6865cb	0	0	0	0	0	0	0	0
490e2532098611b10536be64a91c1003	0	0	0	0	0	0	0	0
b7ad02c0fab644947be84aeba101672c	0	0	0	0	0	0	0	0
9285aa60b5dc6276cd7e61a87dc708b0	0	0	17	0	34	10	0	0
6039d0848f3594fe7980028281bf14f9	7	0	0	0	4	0	0	0
fc9a37fc195b232c912719e049d43859	0	12	38	13	26	7	0	0
45753a36d0b40101483c1e617a8b1396	0	0	0	0	24	0	0	0
aaabf76b3bbfa65e567f6684e1e393dc	0	0	0	0	95	0	0	0
20068b766c59363ae6e2a18e95b123f2	0	0	0	0	44	0	0	0
55dc3973b501620cd5357870ced8df0d	0	0	3	0	47	0	15	0
147306ca7d215f519e7a2542fcb095ac	0	0	0	0	0	0	0	0
8c5d35895476c47f7961bfe56e58a3fd	23	0	0	0	0	0	0	0
704f9c2b52d919d41dc4ed152d213962	0	0	0	0	94	0	0	0
74d304fb0406b4c0d739af823e64ca0a	0	0	0	0	4	0	0	0
3d36a8a003c0b4a851395aa028f0e06f	0	0	0	0	0	0	0	0
0b548a875fa479df62f4d3f213741309	0	0	0	0	0	0	0	0
b40bf23a7f929b48ca8cc66dd8732d9b	0	0	0	0	0	0	0	0
f5f5e0da89730462abaf6301a9557193	0	0	0	0	0	0	0	0
f18f5ad5d77e2f924a44b722dc9d8565	0	0	0	0	0	0	0	0
ce3de70dd070885b7c733a775c8f8e23	0	0	0	0	0	0	0	0
15707a24dc6e34ed81b3a4a43a5c1e4c	0	0	0	0	0	0	0	0
016d957ab3588504d968a276d18e0698	0	0	0	0	0	0	0	0
69c030fb6f8cb4e6200a4fd89f7b0d05	0	0	0	0	0	0	0	0
263ac8bf1461e10640323bd4d58c5f29	0	8	1	0	20	4	1	0
5cafb1f3f7b29ddbc119350937a8f574	0	0	0	0	18	0	0	0
2f89e16f4c870a37e36abe68065c5afe	0	0	0	0	0	0	0	0
ddae1224ee2b9f4fa5c8a8d79882e704	0	0	0	0	0	0	0	0
f758d9e541b80a80dc44dc5b65170ce9	0	0	16	0	67	8	0	0
1945e1a267b9fd2af0f8bb1706b0a2ae	0	0	0	0	0	0	0	0
6a14f1cde2a1c88a3c8438281b08d68b	5	0	0	0	8	0	0	0
6dcb010af782f770bc02760f7f655af5	0	0	0	0	0	0	0	0
00e17d0a7f4cfe62d50e9145176aa5e1	0	0	0	0	0	0	0	0
0cab9c67a94faa26a9216933ba3e1290	0	0	0	0	0	0	0	0
813fd1a9cfaec287073f4c65c07b41f9	0	0	0	0	49	0	0	0
aa5c84dea6ab6ba0b4d976e53af460a7	0	0	0	0	88	0	0	0
912e4ab3cad075d945b6db8d65834592	0	0	0	0	0	0	0	0
e0d13cae9c5a6d7714f5946a40bb2ec1	4	0	0	0	0	0	0	0
9b02fbf0bafb45b3fa1988fc40fd8881	0	0	0	0	0	0	0	0
acf4f3f64cdbf2006477d0b0525815f0	0	0	0	0	0	0	0	0
fe8f97c2f3e1145860ea949393f2f86f	0	0	0	0	0	0	0	0
e5d401172b7e236e8ab6accd6e3e4693	0	0	0	0	86	0	0	0
a37c86fd3c985df9a1cf9d5e7c05ed0c	7	0	11	0	62	0	0	0
c7fd919af8eabcac864e57912b42c11a	0	0	0	0	0	0	0	0
28a9c22573177ce5111853843c78cd23	0	0	0	0	0	0	0	0
26ec04e2a6ebd2cec8a15ef207973123	0	0	0	0	0	0	0	0
388ee891f44d968bcc00687a6dd4a1cf	0	0	0	0	0	0	0	0
bf056294b785a339c63f8527702578ff	0	0	0	0	0	0	0	0
b23fa363a791f13cbf82e26bd9e23594	0	21	0	0	62	0	0	0
19f0d1ebfa3b37ed0edb1372e95e34c3	0	0	0	0	0	0	0	0
c6f1a931a1350d395a4baf11e08371ec	0	0	0	0	0	0	33	0
440e25a1aeb94cefb419e3fa83eb3747	15	0	0	0	36	0	0	0
cd002152232eadb3df23a501a728cd23	0	0	25	0	57	0	0	0
13bfbe035d4afd772a36eb36a3175948	0	0	0	0	0	0	0	0
65d43491988bfe557da4d86a5ba25dae	0	0	0	0	0	0	0	0
0583a6be54548df901f73bc2ec62dfae	0	0	0	0	0	0	0	0
0e37b4b90dfaa324abe901a674fdc19f	0	0	0	0	0	0	0	0
34cbda38eaf7af56ab329008e86d129d	11	0	0	0	0	0	0	0
c08fe22577d0025ef85c3783ef16228a	0	0	0	0	0	0	0	0
1044692a6b40f8b250c508932bc3b41a	0	0	0	0	13	0	0	0
c430ea492a2f9b35fb79c084901fdcf6	0	0	0	0	0	0	0	0
f03cd1391b73d37a8a7cc3ba2c532696	0	0	0	0	0	0	0	0
5958244c7d76e52edfaf47add9230731	13	0	0	0	15	0	0	0
6dfc324600ba4c93a59d25ba29cb5000	0	0	0	0	55	0	25	0
3a1e18320375d28b8c1304020ee7ce34	0	0	0	0	0	0	0	0
408c0e9afd8e8da2d0649092f76ac6ca	0	0	0	0	79	0	0	0
1fb08b18138d8c6a97104ee81c5248d3	0	0	0	0	0	0	0	0
61a9b1daf4e3fc94764d813c9c6c3dbd	0	0	0	0	16	0	0	0
ac937dd0986b50b6c0fc3d01f3fde005	0	14	0	21	19	0	10	0
054ca7bc36af26d3bae1b4d54334ce09	0	0	0	0	0	0	0	0
0706b23830470fecc0fd15bc07c4d5ba	0	0	0	0	0	0	0	0
11356bd547f14cfc83d5ebde981a0498	0	5	20	7	39	7	0	0
26d8f7e0a4767264d1a8ca5b8bba5689	0	0	13	0	43	12	10	0
ad9b86a0a374849e2c0cba34863c3635	0	0	0	0	54	9	15	0
2d780235cf6ea8567b85cb334f2a78a1	3	0	0	0	5	0	0	0
82f1c87171195a188ff40414b053e837	0	0	0	0	38	0	0	0
435ed304e101e81fa1d3426675991f65	0	0	0	0	0	0	0	0
8ca36f57324a32f8dda7b74d48a4a99a	0	0	0	0	0	0	0	0
80cef884576f1d0d35825971a27c7c3b	0	0	0	0	0	0	0	0
b05bd180cdaa828a486b395ce258474c	0	0	0	0	0	0	0	0
106373064a487ce66bacad73b6b1c602	0	0	0	0	53	0	0	0
fc766700de4b256cb2fee73daeea4484	0	0	0	0	0	0	0	0
23cf17adc9e53794047e74c2ff18d9f2	0	0	0	0	0	0	0	0
ccf37c4c26a6ff62bb268c197fb2c141	0	2	13	0	48	5	8	0
6bfbafd1fe7a1cfba944f79393c1998f	0	0	0	0	0	0	0	0
a4f8bf7c1b1a41ee665fd5c0fec2bc9e	0	0	0	0	0	0	0	0
ee32208f7c72412af02efcac80fe6ab6	0	0	0	0	0	0	0	0
19c6cc2eadaa57b1a3cc2acf4d461bb7	0	0	0	0	0	0	0	0
edd2f96d221191cfe2a96dbb87c3c402	0	0	0	7	0	0	20	0
abbee178281a4431b4b3d31b0161b4e1	0	0	0	0	0	0	0	0
25445ceac5a5627f3c08db3353ae6806	0	0	0	0	75	0	0	0
64723e321d1e32dcc4001aac6b6e905e	0	0	14	0	0	0	0	0
a783801fb63552e47043b7f85fd1b58a	0	0	5	0	17	0	0	0
958c0610086b133eecb413f68a86de72	0	0	0	0	0	0	0	0
91aa266e144aee3721a5df9ed5eff729	0	0	0	0	0	0	0	0
b87da7c0d3375bf91e860550714dbf59	0	0	6	0	0	0	0	0
3f037e3f1ccd5723aa19c0687b713ec0	0	0	0	0	18	0	0	0
9224fec7b5d991efca22c91f16bb05a5	0	0	0	0	2	1	0	0
a63cbac56c99f9d62ef04baaabbd53a1	0	0	0	0	0	0	0	0
d7f36e6380bf5fc00a34c85fc3da271e	0	0	0	0	0	0	0	0
5172811233810a0de07195e34d6136b0	0	0	0	0	0	0	0	0
4452a41e798c32b621535fbda85fd20f	0	0	0	0	0	0	0	0
dd8b740a5fc76aab651881aa47c4961c	0	0	0	14	0	0	0	0
f86004ddf50c9c5e20725255ad9bc684	0	72	0	0	0	0	0	0
722a8e7ca44f4944aa6c94fd65bf58b6	0	0	0	0	72	0	0	0
da3054c3fec5415313e91ee63f38f208	0	0	0	0	72	0	0	0
d663d088a943627b787c656e58c833e4	0	0	0	0	0	0	0	0
c60b4481c1bfa105ae9d2f2f65277c74	0	0	0	0	7	0	0	0
f0a1f94c4a4288dd92b91830a3a56285	0	0	0	0	0	0	0	0
24a7509dd1e86c36a5dd6e3e4bb3606e	0	0	0	0	0	0	0	0
6d1f35f272824e7acbddb3955ebcfd22	0	6	28	5	32	0	0	0
739422f9ebf37550cc813b9e2731906f	0	0	0	0	45	26	0	0
df35d1c5e554971433b497b51cd59dea	0	0	0	0	0	0	0	0
2a29f80ddb77d9a091452ac11d2065a0	0	0	0	0	57	0	0	0
d15828130378e3a39e7cdc532407df8b	0	0	0	0	0	0	0	0
7d86f9bd02b44f7d0968b26132dc2666	0	0	5	0	6	0	0	0
c64645636c08329976b039e0f4a48fb4	0	0	0	0	70	0	0	0
2a031ff7175c6082577adb3b93010bb9	0	0	0	0	0	0	0	0
78d4caa683937a0ef9ef35cac54f9a16	0	0	0	0	0	0	0	0
02ff343e2302d39c6078dfb4e8eb3649	0	0	0	0	0	0	0	0
dae73a152abdc60410a03339177d6295	0	0	0	0	0	0	0	0
e7a736a1480448df1aaf7f191d949940	0	0	0	0	0	0	0	0
3fe4a9a3d21d977409225eac0ac5f724	0	0	0	0	0	0	0	0
cf31b9c025cdb7cc4ab999fe796bf791	0	0	10	0	41	7	10	0
2e4f2b53b856c4def6d021d01f5abb70	0	0	0	0	15	0	0	0
53450956ea8ee6b3d9ad06460a8b3b75	0	5	0	0	8	0	0	0
db7f42d2a4ded289e177bb4c00edff61	0	0	0	0	18	0	0	0
45cf6f564798960e2fcc9f9ff4efe6fa	0	0	0	0	0	0	0	0
a16ec7001e732ea4c7ab16902b57c328	0	9	0	15	8	0	10	0
4711fddd65fe13062ff99d75db8aa5d4	0	0	0	0	8	0	0	0
4e1b5dd73832bd58ba568eeea7c701a4	0	0	0	0	0	0	0	0
019bed84669410b5d384f6e3280da1b9	0	0	20	0	8	0	0	0
518068eb27025bd836af252a99af7fb7	0	0	0	0	0	0	0	0
5d0834ab789a093870283765e94dc84b	0	0	0	0	0	0	0	0
71912e29e627ea872f013b25e0ff595a	0	0	0	0	0	0	0	0
f8775641febc35e79a07d06aaca71e8f	0	0	0	3	10	0	0	0
3d8aaf474a84821668c539fc1278938c	0	0	0	0	0	0	0	0
ab7fc390361311cdd0f16b412c17b4d9	0	0	0	0	0	0	0	0
e9f05de44adcb459cdccd67ce68c0989	0	11	0	17	16	0	22	0
537a2337344a533fb8fdef09d4f4e89c	0	10	4	0	45	0	7	0
43088f6a8327282a85b969d6306e265a	0	0	0	0	0	0	0	0
e7583fd5b27a522d12024f300020ff05	0	0	0	0	0	0	0	0
5d1494bd7c08b6c2febd9da822120ccb	32	0	0	0	0	0	0	0
584d8aedfd4dc464a20fa1590805e681	0	0	0	0	0	0	0	0
2d2cacf262d1af95941d644241e61b3a	0	0	0	0	0	0	0	0
0162e6d6d052fdf1e69ff6e467932261	0	11	0	0	18	0	29	7
81f7027ff946a894e9ba1825432e8d91	0	0	40	0	25	0	0	0
01851613b73433f84a71193993e762aa	0	0	0	0	65	0	0	0
b8952a1be97fc489f86a95e261ee1913	0	0	0	0	0	0	0	0
8fdfe22734eedf14467b45896ef54147	0	0	0	0	0	0	0	0
b07ef5fc9331f365b62c75b7bda44795	0	0	0	0	0	0	0	0
2aec2e91b9ee6dbe3c38d8fe905cde40	0	0	27	0	37	0	0	0
2e3b8edad3afa886cc5c1405ef840944	0	0	0	0	0	0	0	0
63a55405cbcc621c176807c94f29ef57	0	0	0	0	0	0	0	0
206cac6b16f0f9bce4318f43c3d86345	0	0	0	0	0	0	0	0
44d3a0c7c70f58eb7e1270f80ef0187c	0	0	0	0	0	0	0	0
2e25e3f1555857424d709d1681348963	11	0	0	0	0	0	0	0
f97f93a0315b12145038f42427d52d27	0	0	0	0	0	0	0	0
9ab4805ebb9f15d4f6ce578200f73637	0	0	0	0	0	0	0	0
b1cd2ca5359c2bc2f0ee64250d0cf892	0	2	1	2	15	6	1	0
530fd4d5cb5f6b6fcbb3ca7d2593f3d9	0	0	0	0	0	0	0	0
076174fbfc6ddbbd0411cf80d0e9b74f	0	0	25	0	33	0	0	0
d273c02ef7c517ee86a8f46fb7dbc01c	6	0	0	0	0	0	0	0
5be030efafb96ccec2963989111759d1	0	62	0	0	0	0	0	0
68c20314edcbe69d8571c69b7ffe04e0	0	0	0	0	62	0	0	0
4e6d662defc6761ebc4d6a07b477fca9	0	0	0	0	62	0	0	0
be349db0d5920b331138db052a3ad361	0	0	0	0	0	0	0	0
065731dc70ca2e0ae56177f7be27e398	0	0	0	0	0	0	0	0
333bbf9224442fc10cd497377d2b1d01	0	0	0	0	17	0	0	0
24e2279546252c33b31df59171a6ba25	0	0	0	0	0	0	0	0
e70d1fc079d9d598f3a83afce93b7095	0	0	0	0	0	0	0	0
d30dc5253316964fd7d45743e56d3ef3	0	0	0	0	0	0	0	0
437ce9499482fac5632fa72d99e0a550	0	0	0	0	0	0	0	0
c30cad9fcfd8f81ab1ad5e4fd7791450	0	0	0	0	5	0	0	0
90f8c8fabed6f494c0782be15e7579da	0	0	0	0	0	0	0	0
dbbfb08d15f48f9778d531b1cc56b930	0	10	0	10	12	0	9	0
00a96fbd0ac34bfd245f9c24f8737f7d	0	0	0	0	0	0	0	0
e3e50f8fbb3ad1814a9f5079f6853d41	0	0	0	0	0	0	0	0
d0a0f020e6cc4649ffd17464067090a4	0	0	0	0	0	0	0	0
9c82a4aacae19e45151709f3bbf6686c	1	0	0	0	0	0	0	0
f967c75a172129c845108b81a695716a	0	0	22	0	38	0	0	0
ebea369ea08b13e4c933f24a26631635	0	0	12	0	36	12	0	0
61fc8dd74eceb1d580dc5b49a0915916	0	0	0	0	43	17	0	0
0527eb4b511f4ad7ed923ef86068c981	0	0	0	0	39	11	10	0
98f1cc7aa04f8594eb3ecf62248e3562	0	0	0	0	0	0	0	0
0bb25a36026ed43c80a45dbe7061dbf5	0	0	0	0	0	0	0	0
c9a883a9786a6285ce7883bcffd3fa31	0	0	0	0	36	0	0	0
f1df3414d84f99ece51b1b4ac8e4849e	0	0	0	0	0	0	0	0
ca7cd1dc3ae4b5be9086862df54e5ebf	0	0	0	0	0	0	0	0
6eb1c37eafb4d691edbb50c0512459c9	0	0	0	0	0	0	0	0
b0d5c5f8d921f45bfec9fe55f07d221f	0	0	0	0	0	0	0	0
5741938acd20cf1b1f4b31b8961beb52	0	0	0	0	39	0	0	0
56ecdfa0fa035d6f1c50d7f80c0418ce	0	0	0	0	21	0	0	0
0b62aa1411736ff1517d8b3d3e45b7ce	0	0	0	0	0	0	0	0
b8afa3544ec96f1f7b720368589762d8	6	0	0	0	0	0	0	0
262b56ec742932122c6b7e44348ff62a	0	0	0	0	0	0	0	0
670ae5a73d94b532b07c9af7ba0c0fc0	0	0	0	0	0	0	0	0
0412f16b83ae387fbae184d0cef53136	0	0	0	0	0	0	0	0
215552b621c5b76f10705c7e0999fb63	0	0	0	0	58	0	0	0
5afa684a18c90c57a2bb0295172d6776	0	0	0	0	0	0	0	0
1aafbc2b4d4cd931f40941f2b0bf40ea	0	7	0	0	0	0	4	0
078216c5401b40843ddc68ae50a52043	3	0	0	0	0	0	0	0
48f0aa25578adb4db3c3d3a988f7d3af	3	0	0	0	0	0	0	0
f7ae05121b22f00aeef216b528a791b1	25	0	0	0	32	0	0	0
b132eedc9257cb0e3c151418f8a01480	0	0	0	0	0	0	0	0
006b922029778aad6b92f6d17e0ae056	0	0	0	0	57	0	0	0
415591e98cb55b44a456c6f453b756b9	0	0	0	0	57	0	0	0
e9d4e90ec15206043c8e64ee404083a5	0	0	0	0	0	0	0	0
8025fd45bf98c702357dddf0ac08997a	0	0	0	0	0	0	0	0
59777186ad2e0947e97615b5d6225136	6	0	0	0	24	6	0	0
c66c92195478d68dba715f291193db9a	0	0	6	0	39	4	0	0
79612e033f7ef07281543c67735039f3	0	0	0	0	0	0	0	0
1f2bd40ec02f49c24404e96c8fa43e4a	0	0	6	0	23	0	0	0
8e2ae669d75fa6353776ff1ad81597da	0	0	0	0	0	0	0	0
9acd398bd3ff56341aed33586eb539f2	0	0	0	0	0	0	0	0
6a841e0127d42eb14f172173b77f980b	0	0	16	0	0	0	14	0
8b734ae559de73c50dbd29df1298c1c4	0	0	14	0	31	10	0	0
bf6852589d98ed161ee71db46d2fc434	0	0	10	0	34	0	11	0
422fa5f930190a313b75f1d618c8ec47	0	0	0	0	0	0	0	0
5891c3b6eec84facda316068dcfb6943	0	0	0	0	0	0	0	0
962dd5e82e70be0baad343ec7df49e1e	0	0	0	0	0	0	0	0
c688c8688918b9611d749d2f5a141d3b	0	0	0	0	25	5	0	0
b6904b132fa7e312b8dc2803932d7f2d	0	17	0	12	0	0	0	0
a11edc1c78c88cc924e20a540070fe5f	0	0	0	0	0	0	0	0
8eb85edbb97d91c74ea84c3de943f9c1	0	0	0	0	0	0	0	0
1d34d97c9c85bc8925d578f25b61309f	13	0	0	0	0	0	0	0
4c79b7bb4aefde82f8e53443989a883c	0	0	0	0	0	0	0	0
388a181d51e3618d47cdfe4fb918277d	3	0	13	0	37	0	0	0
649e4a33a346092698f712341cc307eb	0	0	0	0	0	0	0	0
aa49235f28ba29cb79bf7dcf96ffe2d1	0	0	0	0	0	0	0	0
f8d6b02815eda4af024d3aeb10135288	12	0	0	0	0	0	0	0
d699978cd42a2459239b12d3145bb4c2	0	0	0	0	0	0	0	0
f857094b80ff0dbc17e18155a85d0fb7	0	0	0	0	0	0	0	0
2bbe9ffa11b7f8f8f39949efd572622e	0	0	13	13	26	0	0	0
590930db6fd0f0a8b1eb68a3fc2691cf	0	0	7	0	33	0	12	0
65c6c68856c7c0df037982a06dadf573	0	0	0	0	0	0	0	0
dcf57bebadb07e1cbdffae2e9941643a	0	0	0	0	52	0	0	0
99a787acf573ca20a82b0229d8d94325	0	0	0	0	0	0	0	0
0bebdb70c92b703e1eb889656160a78b	0	0	0	0	0	0	52	0
6ff2086cbffa459cc800a3aee2ec035c	0	0	0	0	0	0	0	0
de7fa4788247e9ee721a5e0b10999818	3	3	15	0	11	0	0	0
d4061f3491510a65aced385fbe09b84f	0	0	0	0	0	0	0	0
8d4c37700470bf000d7adf806cb28cd2	0	0	0	0	11	0	0	0
82470d9ab679d28b17deac8d09d74025	15	0	0	0	20	0	0	0
10c11dad3cfebc1766926d3ea1459f3f	0	0	0	0	11	0	0	0
88cf528eebc9feb8be8145e4d5773daa	0	0	0	0	0	0	0	0
c18f0411a73d728e4ccf2b337c0a6d3b	0	0	0	0	0	0	0	0
0fa7432089624480f791d210871be20d	0	0	0	0	0	0	0	0
47c7a8405c23e15f855550fb30fb974e	0	0	0	0	0	0	0	0
681e50164e26fb10a2546551cc49980c	0	0	0	4	9	4	33	0
7c69700af446ca6a00ab6591d0ddefbb	0	0	0	0	50	0	0	0
6a4da4251ce42516982440256071b7aa	0	0	0	0	0	0	0	0
acaeb9fdd37d29c6d738b88ecc39dec2	0	0	0	0	13	0	0	0
1a947b69238d6c13d43ddfd2d1f647c2	0	0	0	0	0	0	0	0
58a6f3214533e7bc39f258d5c8538494	0	0	0	0	0	0	0	0
14b9416d06d7c1ba36305efaa7f4a883	0	0	0	0	44	3	0	0
4dfe8db1e2aebbfd32d089251872e2d1	0	15	0	0	16	0	18	0
7de78e4725b9965b4ce4f3037d1b192d	0	0	10	0	31	3	0	0
2dc96d53c2ff660eb3cf4bedaaa9755b	0	0	10	14	25	0	0	0
7a26b18ecf36e25e17aebec4dec9295d	0	0	9	15	25	0	0	0
96e7d56d4bc2e2bfb25cc07594562643	0	0	0	0	24	15	10	0
a7fd1b4c18b7a8d9e5ee47af882b8fc5	0	0	0	0	0	0	0	0
0e9573d11cf73b980c6f0aece562af3b	0	0	0	0	0	0	0	0
211b196556b278dfa323d22c6e3dda76	0	0	16	0	21	0	0	0
5c5cfc3a485c1519c678ffbc09752261	0	19	5	15	6	3	0	0
575df2164ea8bfc7535ea0578d2232f2	0	0	0	0	29	17	2	0
5b45129cef2819d6813c0ceed20a4939	0	0	0	0	0	0	0	0
4c9b1bba76fe98abe26f0c4c2f827803	0	0	0	0	0	0	0	0
c34e6ff3be3355b1a735862871cfad4a	0	0	0	0	23	0	0	0
189b9a7791ac357b86820647e3cae464	0	0	0	0	0	0	0	0
c4f11ebd885417650b89fafe183bf478	7	0	0	0	0	0	0	0
81992b96513e70a3f07f493b4196d7b8	0	15	0	20	12	0	0	0
16fd2815485fea778dae8058c03f1043	0	0	0	0	0	0	0	0
96418fc5f8b94899f02bf8af454c78ba	0	0	0	0	32	15	0	0
333e773c877065eb9089e8c900a8e1b4	0	0	0	0	0	0	0	0
dff7eb06df5a29869c8521fd4a6ea071	0	0	0	0	0	0	0	0
280921c00097b1b92f3d3834b51598fa	0	0	0	0	0	0	0	0
6e6335093463a4cb1e5f057ba9a4f0b5	0	0	0	0	0	0	0	0
8007b2844c36928918bba0b46a7c212c	0	0	0	0	0	0	0	0
a5f7c48d7088c228675c68bac15b95d8	0	0	0	0	0	0	0	0
bbd4f09bce3e8dddd7b8afaccafc413f	0	0	0	0	6	0	0	0
ac3791927e5485b6e2d3197190ddb46d	0	0	0	0	0	0	0	0
d847ad78899a6e3f883d9ed1c2c99672	0	0	0	0	0	0	0	0
ca2025621ed67e626244300b36a19486	0	0	0	0	0	0	0	0
95f414cb96d6dc3591613ea6262e7a91	10	0	0	0	16	0	0	0
32371567bc54bbc33c882d0dc0c28222	0	0	0	0	0	0	0	0
1c61a8717dd8367be4146c5c21e756ea	0	0	0	0	0	0	0	0
87a40aa40fe0bb69598b6b59841e369a	0	0	0	11	15	0	0	0
adb552e7d242c7f11a94e97697a6dce1	0	12	0	0	33	0	0	0
4c6cba15b25899df3fd09e150c4cf608	0	0	0	0	45	0	0	0
4860fb0f0d35ffd9434240e325a44e68	0	0	0	0	9	0	0	0
10e4a852d16ff64879a1c20aa206bead	0	0	0	0	0	0	0	0
ee17a91c830232954c5772dc5e763343	0	0	0	8	0	0	0	0
8b897f09d20c50ef5478742ec60bf135	0	0	0	0	0	0	0	0
bf2197839c159d2c2f7743a0e82a4a01	0	0	0	0	0	0	0	0
b81a059afb832b294cd85dfe74a459e6	0	2	10	0	28	0	4	0
cd2d93111ab97e2d8cff7f01bd20ee90	0	0	0	0	28	16	0	0
4768161dd1827da4ec57933e0f545e63	0	0	5	6	2	0	0	0
0a1d1f6033e2b24bb6d6da0149f81d51	0	0	0	0	0	0	0	0
fd444db45c05b205eb0749d56ec69899	6	0	0	0	0	0	0	0
7d4686b06c902a887e1d0f869d3d355d	0	0	0	0	0	0	0	0
fc76636cb92c58c59e9f42799cd2ec4a	0	0	5	0	29	5	4	0
f8d91f54417b5fd40415212178222268	0	0	0	0	0	0	0	0
8d606fe2a037aef712f73fa6ef443e24	0	0	0	19	24	0	0	0
f1b82f4f87871a5ec99769507f3e68ca	0	0	0	0	0	0	0	0
6c344dde7eabe1860e2ff77e23d8d54d	0	0	0	0	0	0	0	0
08bb71b8af7cd2264b03b4add8c4226f	0	0	0	0	0	0	0	0
dd9a2ed0253d2225acddd88d3c75a2a0	0	0	0	0	19	9	0	0
526aaea1ca219186e4b8fc3a67c0a4a3	0	0	0	0	10	0	3	0
16ff6fdb8b9bbe665e7ec8c665e78183	0	0	0	0	42	0	0	0
92f31131900143c430245d6fd56a3094	0	0	0	0	0	0	0	0
4b3eb3dc56201ad2ec2bb07de2a160cf	0	0	0	0	0	0	0	0
95b466fa80e0bd503d20b61493d1ec48	0	0	0	0	0	0	0	0
925254197bb1390f286c2a38b6d35735	0	0	0	0	0	0	0	0
934093dd2eab3c15f21396986ede5767	0	0	0	0	0	0	0	0
d51d3d3367a64d747b5e32391aaea034	0	0	0	0	0	0	0	0
7dc404d463f5e8d943d48dcd5dad3f58	0	1	0	0	11	0	1	0
4ade24bdc244ebbdecbbcb2a1ce4551a	0	0	5	0	23	8	0	0
0ef1aca307ad41ceeb87faa2e472f9fe	0	0	0	0	0	0	0	0
558a09ec9789e3593da9fff98c1b3016	0	0	0	0	0	0	0	0
5b7a3abc99be4b8ba2c7cec449a0db65	0	3	0	3	30	0	4	0
98025b4d832d60694b4c5b3e8a5fa265	0	0	15	0	25	0	0	0
70a8ab9eb4c25ead1b16aba2433096b0	0	0	0	0	30	10	0	0
e3bcdf1fd051808bb5754500a6e995e9	0	0	0	0	29	11	0	0
fe465d1b371b375285b5656bc06bafb7	0	0	0	0	0	0	0	0
