#OTUID	CN18SESPkoa_SC36_Y	CN18SESPkoa_SC39_Y	CN18SESPkoa_SC41_Y	CN18SESPkoa_SC44_Y	CN18Sc14_8_eDNA_Y	CN18Sc15_8_eDNA_Y	CN18Sc18_8_eDNA_Y	CN18Sc27_8_eDNA_Y
ASV_37118	0	0	0	0	0	0	0	0
ASV_37119	0	0	0	0	0	0	0	0
ASV_37120	0	0	0	0	0	0	0	0
ASV_37122	0	0	0	0	0	0	0	0
ASV_37123	0	0	0	0	0	0	0	0
ASV_37124	0	0	0	0	0	0	0	0
ASV_37125	0	0	0	0	0	0	0	0
ASV_37126	0	0	0	0	0	0	0	0
ASV_37127	0	0	0	0	0	0	0	0
ASV_37128	0	0	0	0	0	0	0	0
ASV_37129	0	0	0	0	0	0	0	0
ASV_37130	0	0	0	0	0	0	0	0
ASV_37132	0	0	0	0	0	0	0	0
ASV_37133	0	0	0	0	0	0	0	0
ASV_37134	0	0	0	0	2	0	0	0
ASV_37135	0	0	0	0	1	0	0	0
ASV_37136	0	0	0	0	0	0	0	0
ASV_37137	0	0	0	0	0	0	0	0
ASV_37138	0	0	0	0	0	0	0	0
ASV_37140	0	0	0	0	0	0	0	0
ASV_37141	0	0	0	0	0	0	0	0
ASV_37142	0	0	0	0	0	0	0	0
ASV_37143	0	0	0	0	0	3	0	0
ASV_37145	0	0	0	0	0	0	0	0
ASV_37146	0	0	0	0	0	0	0	0
ASV_37147	0	0	0	0	0	0	0	0
ASV_37148	0	0	0	0	0	0	0	0
ASV_37149	0	0	0	0	0	0	0	0
ASV_37151	0	0	0	0	0	0	0	0
ASV_37152	0	0	0	0	0	0	0	0
ASV_37153	0	0	0	0	0	0	0	0
ASV_37154	0	0	0	0	0	0	0	0
ASV_37155	0	0	0	0	0	0	0	0
ASV_37156	0	0	0	0	0	0	0	0
ASV_37157	0	0	0	0	0	0	0	0
ASV_37158	0	0	0	0	0	0	2	0
ASV_37159	0	0	0	0	0	0	0	0
ASV_37161	0	0	0	0	0	0	0	0
ASV_37162	0	0	0	0	0	0	0	0
ASV_37163	0	0	0	0	0	0	0	0
ASV_37165	0	0	0	0	0	0	0	0
ASV_37167	0	0	0	0	0	0	0	0
ASV_37171	0	0	0	0	0	0	0	0
ASV_37172	0	0	0	0	0	0	0	0
ASV_37173	0	0	0	0	0	0	0	0
ASV_37174	0	0	0	0	0	0	0	0
ASV_37175	0	0	0	0	0	0	0	0
ASV_37176	0	0	0	0	0	0	0	0
ASV_37177	0	0	0	0	0	0	0	0
ASV_37178	0	0	0	0	0	0	0	0
ASV_37179	0	0	0	0	0	0	0	0
ASV_37180	0	0	0	0	0	0	0	0
ASV_37181	0	0	0	0	0	0	0	0
ASV_37182	0	0	0	0	0	0	0	0
ASV_37183	0	0	0	0	0	0	0	0
ASV_37184	0	0	0	0	0	0	0	0
ASV_37187	0	0	0	0	0	0	0	0
ASV_37188	0	0	0	0	0	0	0	0
ASV_37189	0	0	0	0	0	0	0	0
ASV_37190	0	0	0	0	0	0	0	0
ASV_37191	0	0	0	0	0	0	0	0
ASV_37192	0	0	0	0	0	0	0	0
ASV_37193	0	0	0	0	0	0	0	0
ASV_37194	0	0	0	0	1	0	0	0
ASV_37195	0	0	0	0	0	0	0	0
ASV_37196	0	0	0	0	0	0	0	0
ASV_37197	0	0	0	0	0	0	0	0
ASV_37198	0	0	0	0	0	0	0	0
ASV_37199	0	0	0	0	0	0	0	0
ASV_37200	0	0	0	0	0	0	0	0
ASV_37201	0	0	0	0	0	0	0	0
ASV_37202	0	0	0	0	0	0	0	0
ASV_37203	0	0	0	0	0	0	0	0
ASV_37204	0	0	0	0	0	0	0	0
ASV_37206	0	0	0	0	0	0	0	0
ASV_37207	1	0	0	0	0	0	0	0
ASV_37209	0	0	0	0	3	0	0	0
ASV_37210	0	0	0	0	2	0	0	0
ASV_37211	0	0	0	0	1	0	0	0
ASV_37213	0	0	0	0	0	0	0	0
ASV_37214	0	0	0	0	0	0	0	0
ASV_37215	0	0	0	0	0	0	0	0
ASV_37217	0	0	0	0	0	0	0	0
ASV_37218	0	0	0	0	0	0	0	0
ASV_37219	0	0	0	0	0	0	0	0
ASV_37220	0	0	0	0	0	0	0	0
ASV_37221	0	0	0	0	0	0	0	0
ASV_37222	0	0	0	0	0	0	0	0
ASV_37223	0	0	0	0	0	0	0	0
ASV_37224	0	0	0	0	0	0	0	0
ASV_37225	0	0	0	0	0	0	0	0
ASV_37226	0	2	0	0	0	0	0	0
ASV_37227	0	0	0	0	0	0	0	0
ASV_37228	0	0	0	0	0	0	0	0
ASV_37229	0	0	0	0	0	0	0	0
ASV_37230	0	0	0	0	0	0	0	0
ASV_37231	0	0	0	0	0	0	0	0
ASV_37232	0	0	0	0	0	0	0	2
ASV_37233	0	0	0	0	0	0	0	0
ASV_37234	0	0	0	0	0	0	0	0
ASV_37235	0	1	0	0	0	0	2	0
ASV_37236	0	0	0	0	0	0	0	0
ASV_37238	0	3	0	1	0	0	0	0
ASV_37239	0	0	0	0	0	0	0	0
ASV_37241	0	0	0	0	0	0	0	0
ASV_37242	0	0	0	0	0	0	0	0
ASV_37245	0	0	0	0	0	0	0	0
ASV_37246	0	0	0	0	0	0	0	0
ASV_37247	0	0	0	0	0	0	0	0
ASV_37250	0	0	0	0	0	0	0	0
ASV_37251	0	0	0	0	0	0	0	0
ASV_37252	0	0	0	0	0	0	0	0
ASV_37253	0	0	0	0	0	0	0	0
ASV_37254	0	0	0	0	0	0	0	0
ASV_37255	0	0	0	0	0	0	0	0
ASV_37256	0	0	0	0	0	0	0	0
ASV_37257	0	0	0	0	1	0	0	0
ASV_37258	0	0	0	0	0	0	0	0
ASV_37259	0	0	0	0	0	0	0	0
ASV_37260	0	0	0	0	0	0	0	0
ASV_37261	0	0	0	0	0	0	0	0
ASV_37263	0	0	0	0	0	0	0	0
ASV_37264	0	0	0	0	1	0	0	0
ASV_37266	0	0	0	0	0	0	0	0
ASV_37267	0	0	0	0	2	0	0	0
ASV_37268	0	0	0	0	0	0	0	0
ASV_37269	0	0	0	0	0	0	0	0
ASV_37270	1	0	0	0	0	0	0	0
ASV_37271	0	0	0	0	0	0	0	0
ASV_37272	0	0	0	0	0	0	0	0
ASV_37274	0	0	0	0	0	0	0	0
ASV_37275	0	0	0	0	0	0	0	0
ASV_37276	0	0	0	0	0	0	0	0
ASV_37277	0	0	0	0	0	0	0	0
ASV_37278	0	0	0	0	0	0	0	0
ASV_37279	0	0	0	0	0	0	0	0
ASV_37280	0	0	0	0	0	0	0	0
ASV_37281	0	0	0	0	0	0	0	0
ASV_37284	0	0	0	0	0	0	0	0
ASV_37285	0	0	0	0	0	0	0	0
ASV_37287	0	0	0	0	0	0	0	0
ASV_37288	0	0	0	0	1	0	0	0
ASV_37290	0	0	0	0	1	0	0	0
ASV_37291	0	0	0	0	2	0	0	0
ASV_37292	0	0	0	0	1	0	0	0
ASV_37293	0	0	0	0	1	0	0	0
ASV_37295	0	0	0	0	0	0	0	0
ASV_37296	0	0	0	0	0	0	0	0
ASV_37297	0	0	0	0	0	0	0	0
ASV_37301	0	0	0	0	0	0	0	0
ASV_37302	0	0	0	0	0	0	0	0
ASV_37303	0	0	0	0	0	0	0	0
ASV_37304	0	0	0	0	0	0	0	0
ASV_37305	0	0	0	0	0	0	0	0
ASV_37306	0	0	0	0	0	0	0	0
ASV_37307	0	0	0	0	0	0	0	0
ASV_37308	0	0	0	0	0	0	0	0
ASV_37309	0	0	0	0	0	0	0	0
ASV_37310	0	0	0	0	0	0	0	0
ASV_37311	0	0	0	0	0	0	0	0
ASV_37312	0	0	0	0	0	0	0	0
ASV_37313	0	0	0	0	0	0	0	0
ASV_37314	0	0	0	0	0	0	0	0
ASV_37316	0	0	0	0	0	0	0	0
ASV_37317	0	0	0	0	0	0	0	0
ASV_37320	0	0	0	0	0	0	0	0
ASV_37322	0	0	0	0	0	0	0	0
ASV_37323	0	0	0	0	0	0	0	0
ASV_37324	0	0	0	0	0	0	0	0
ASV_37325	0	0	0	0	0	0	0	0
ASV_37327	0	0	0	0	0	0	0	0
ASV_37328	0	0	0	0	0	0	0	0
ASV_37329	0	0	0	0	0	0	0	0
ASV_37330	0	0	0	0	0	0	1	0
ASV_37332	0	0	0	0	0	0	0	0
ASV_37333	0	0	0	0	0	0	0	0
ASV_37334	0	0	0	0	0	0	0	0
ASV_37335	0	0	0	0	0	0	0	0
ASV_37336	0	0	0	0	0	0	0	0
ASV_37341	0	0	0	0	0	0	0	0
ASV_37342	0	0	0	0	0	0	0	0
ASV_37343	0	0	0	0	0	0	0	0
ASV_37344	0	0	0	0	0	0	0	0
ASV_37346	0	0	0	0	0	0	0	0
ASV_37349	0	0	0	0	0	0	0	0
ASV_37350	0	0	0	0	0	0	0	0
ASV_37352	0	0	3	0	0	0	0	0
ASV_37356	0	0	0	0	0	0	0	0
ASV_37358	0	0	0	0	0	0	0	0
ASV_37359	0	0	0	0	0	0	0	0
ASV_37360	0	0	0	0	0	0	0	0
ASV_37361	0	0	0	0	1	0	0	0
ASV_37362	0	0	0	0	0	0	0	0
ASV_37363	0	0	0	0	0	0	0	0
ASV_37364	0	0	0	0	0	0	0	0
ASV_37365	2	0	0	0	0	0	0	0
ASV_37366	0	0	0	0	0	0	0	0
ASV_37370	0	0	0	0	0	0	0	0
ASV_37371	2	0	0	0	0	0	0	0
ASV_37372	0	0	0	0	0	0	0	0
ASV_37373	0	0	0	0	0	0	0	0
ASV_37374	0	0	0	0	0	0	0	0
ASV_37376	0	0	0	0	0	0	0	0
ASV_37377	0	0	0	0	0	0	0	0
ASV_37378	0	0	0	0	1	0	0	0
ASV_37379	0	0	0	0	0	0	0	0
ASV_37380	0	0	0	0	0	0	0	0
ASV_37381	0	0	0	0	0	0	0	0
ASV_37382	0	0	0	0	0	0	0	0
ASV_37383	0	0	0	0	0	0	0	0
ASV_37384	0	0	0	0	0	0	0	0
ASV_37385	0	0	0	0	0	0	0	0
ASV_37386	0	0	0	0	0	0	0	0
ASV_37388	0	0	0	0	0	0	0	0
ASV_37391	0	0	0	0	0	0	0	0
ASV_37392	0	0	0	0	0	0	0	0
ASV_37393	0	0	0	0	1	0	0	0
ASV_37394	0	0	0	0	2	0	0	0
ASV_37395	0	0	0	0	1	0	0	0
ASV_37396	0	0	0	0	1	0	0	0
ASV_37398	0	0	0	0	0	0	0	0
ASV_37399	0	0	0	0	0	0	0	0
ASV_37401	0	1	0	0	0	0	0	0
ASV_37402	0	0	0	0	0	0	0	0
ASV_37404	0	0	0	0	0	0	0	0
ASV_37405	0	0	0	0	0	0	0	0
ASV_37406	0	0	0	0	0	0	0	0
ASV_37407	0	0	0	0	0	0	0	0
ASV_37408	0	0	0	0	0	0	0	0
ASV_37409	0	0	0	0	0	0	0	0
ASV_37410	0	0	0	0	0	0	0	0
ASV_37411	0	0	0	0	0	0	0	0
ASV_37412	0	0	0	0	0	0	0	0
ASV_37414	0	0	0	0	0	0	0	0
ASV_37415	0	0	0	0	0	0	0	0
ASV_37416	0	0	0	0	0	0	0	0
ASV_37417	0	0	0	0	0	0	0	0
ASV_37418	0	0	0	0	0	0	0	0
ASV_37420	0	0	0	0	0	0	0	0
ASV_37421	0	0	0	0	0	0	0	0
ASV_37422	0	0	0	0	0	0	0	0
ASV_37425	0	0	0	0	0	0	0	0
ASV_37426	0	0	0	0	0	0	0	0
ASV_37427	0	0	0	0	0	0	0	0
ASV_37428	0	0	0	0	0	0	0	0
ASV_37429	0	0	0	0	0	0	0	0
ASV_37430	0	0	0	0	0	0	0	0
ASV_37433	2	0	0	0	0	0	0	0
ASV_37434	1	0	0	0	0	0	0	0
ASV_37435	0	0	0	0	0	0	0	0
ASV_37436	0	0	0	0	0	0	0	0
ASV_37438	0	0	0	0	0	0	0	0
ASV_37439	0	0	0	0	0	0	0	0
ASV_37441	0	0	0	0	0	0	0	0
ASV_37442	0	0	0	0	0	0	0	0
ASV_37443	0	0	0	0	0	0	0	0
ASV_37453	0	0	0	0	0	0	0	0
ASV_37455	0	0	0	0	0	0	0	0
ASV_37456	0	0	0	0	0	0	0	0
ASV_37457	0	0	0	0	0	0	0	0
ASV_37458	0	0	0	0	0	0	0	0
ASV_37459	0	0	0	0	0	0	0	0
ASV_37460	0	0	0	0	0	0	0	0
ASV_37461	0	0	0	0	0	0	0	0
ASV_37462	0	0	0	0	0	0	0	0
ASV_37463	0	0	0	0	0	0	0	0
ASV_37464	0	0	0	0	0	0	0	0
ASV_37465	0	0	0	0	0	0	0	0
ASV_37466	0	0	0	0	0	0	0	0
ASV_37467	0	0	0	0	0	0	0	0
ASV_37468	0	0	0	0	0	0	0	0
ASV_37469	0	0	0	0	0	0	0	0
ASV_37470	0	0	0	0	0	0	0	0
ASV_37471	0	0	0	0	0	0	0	0
ASV_37472	0	0	0	0	0	0	0	0
ASV_37473	0	0	0	0	0	0	0	0
ASV_37474	0	0	0	0	1	0	0	0
ASV_37475	0	0	0	0	0	0	0	0
ASV_37476	0	0	0	0	0	0	0	0
ASV_37481	0	0	0	0	0	0	0	0
ASV_37484	0	0	0	0	0	0	0	0
ASV_37486	0	0	0	0	0	0	0	0
ASV_37487	0	0	0	0	0	0	0	0
ASV_37488	0	0	0	0	0	0	0	0
ASV_37489	0	0	0	0	0	0	0	0
ASV_37490	0	0	0	0	0	0	0	0
ASV_37491	0	0	0	0	0	0	0	0
ASV_37492	0	0	0	0	0	0	0	0
ASV_37493	0	0	0	0	0	0	0	0
ASV_37494	0	0	0	0	0	0	0	0
ASV_37495	0	0	0	0	0	0	0	0
ASV_37496	0	0	0	0	0	0	0	0
ASV_37497	0	0	0	0	0	0	0	0
ASV_37498	0	0	0	0	0	0	0	0
ASV_37499	0	0	0	0	0	0	0	0
ASV_37504	0	0	0	0	0	0	0	0
ASV_37505	0	0	0	0	0	0	0	0
ASV_37506	0	0	0	0	5	0	0	0
ASV_37507	0	0	0	0	1	0	0	0
ASV_37508	0	0	0	0	1	0	0	0
ASV_37509	0	0	0	0	1	0	0	0
ASV_37510	0	0	0	0	1	0	0	0
ASV_37511	0	0	0	0	1	0	0	0
ASV_37513	0	0	0	0	0	0	0	0
ASV_37514	0	0	0	0	0	1	0	0
ASV_37517	0	0	0	0	0	0	0	0
ASV_37518	0	0	0	0	0	0	0	0
ASV_37519	0	0	0	0	0	0	0	0
ASV_37520	0	0	0	0	0	0	0	0
ASV_37522	0	0	0	0	0	0	0	0
ASV_37523	0	0	0	0	0	0	0	0
ASV_37524	0	0	0	0	0	0	0	0
ASV_37528	0	0	0	0	0	0	0	0
ASV_37529	0	0	0	0	0	0	0	0
ASV_37530	0	0	0	0	0	0	0	0
ASV_37531	0	0	0	0	0	0	0	0
ASV_37532	0	0	0	0	0	0	0	0
ASV_37533	0	0	0	0	0	0	0	0
ASV_37534	0	0	0	0	0	0	0	0
ASV_37535	0	0	0	0	0	0	0	0
ASV_37536	0	0	0	0	0	0	0	0
ASV_37537	0	0	0	0	0	0	0	0
ASV_37538	0	0	0	0	0	0	0	0
ASV_37539	0	0	0	0	0	0	0	0
ASV_37545	0	0	0	0	0	0	0	0
ASV_37547	0	0	0	0	0	0	0	0
ASV_37550	0	0	0	0	0	0	0	0
ASV_37553	0	0	0	0	0	0	0	0
ASV_37554	0	0	0	0	0	0	0	0
ASV_37555	0	0	0	0	0	0	0	0
ASV_37556	0	0	0	0	0	0	0	0
ASV_37558	0	0	0	0	0	0	0	0
ASV_37559	0	0	0	0	0	0	0	0
ASV_37560	0	0	0	0	0	0	0	0
ASV_37561	0	0	0	0	0	0	0	0
ASV_37562	0	0	0	0	0	0	0	0
ASV_37563	0	0	0	0	0	0	0	0
ASV_37564	0	0	0	0	0	0	0	0
ASV_37565	0	0	0	0	0	0	0	0
ASV_37567	0	0	0	0	0	0	0	0
ASV_37568	0	0	0	0	0	0	0	0
ASV_37569	0	0	0	0	0	0	0	0
ASV_37570	0	0	0	0	0	0	0	0
ASV_37571	0	0	0	0	0	0	0	0
ASV_37572	0	0	0	0	0	0	0	0
ASV_37573	0	0	0	0	0	0	0	0
ASV_37574	0	0	0	0	0	0	0	2
ASV_37581	3	0	0	0	0	0	0	0
ASV_37586	0	0	0	0	0	0	0	0
ASV_37591	0	0	0	0	0	0	0	0
ASV_37593	0	0	0	0	0	0	0	0
ASV_37596	0	0	0	0	0	0	0	0
ASV_37598	0	0	0	0	0	0	0	0
ASV_37601	0	0	0	0	0	0	0	0
ASV_37602	0	0	0	0	0	0	0	0
ASV_37603	0	0	0	0	0	0	0	0
ASV_37604	0	0	0	0	0	0	0	0
ASV_37606	0	0	0	0	0	0	0	0
ASV_37607	0	0	0	0	0	0	0	0
ASV_37608	0	0	0	0	0	0	0	0
ASV_37609	0	0	0	0	0	0	0	0
ASV_37610	0	0	0	0	0	0	0	0
ASV_37611	0	0	0	0	0	0	0	0
ASV_37612	0	0	0	0	0	0	0	0
ASV_37613	0	0	0	0	0	0	0	0
ASV_37614	0	0	0	0	0	0	0	0
ASV_37615	0	0	0	0	0	0	0	0
ASV_37616	0	0	0	0	0	0	0	0
ASV_37620	0	0	0	0	0	0	0	0
ASV_37622	0	0	0	0	0	0	0	0
ASV_37623	0	0	0	0	0	0	0	0
ASV_37624	0	0	0	0	0	0	0	0
ASV_37625	0	0	0	0	0	0	0	0
ASV_37626	0	0	0	0	0	0	0	0
ASV_37628	1	0	0	0	0	0	0	0
ASV_37630	0	0	0	0	0	0	0	0
ASV_37631	0	0	0	0	0	0	0	0
ASV_37632	0	0	0	0	0	0	0	0
ASV_37633	0	0	0	0	0	0	0	0
ASV_37634	0	0	0	0	0	0	0	0
ASV_37635	0	0	0	0	0	0	0	0
ASV_37636	0	0	0	0	0	0	0	0
ASV_37637	0	0	0	0	0	0	0	0
ASV_37638	0	0	0	0	0	0	0	0
ASV_37639	0	0	0	0	0	0	0	0
ASV_37640	0	0	0	0	0	0	0	0
ASV_37641	0	0	0	0	0	0	0	0
ASV_37642	0	0	0	0	0	0	0	0
ASV_37647	0	0	0	0	0	0	0	0
ASV_37649	0	0	0	0	0	0	0	0
ASV_37650	0	0	0	0	4	0	0	0
ASV_37651	0	0	0	0	2	0	0	0
ASV_37652	0	0	0	0	1	0	0	0
ASV_37653	0	0	0	0	1	0	0	0
ASV_37654	0	0	0	0	1	0	0	0
ASV_37655	0	0	0	0	1	0	0	0
ASV_37659	0	0	0	0	0	0	0	0
ASV_37661	0	2	0	0	0	0	0	0
ASV_37662	0	0	0	0	0	0	0	0
ASV_37664	0	0	0	0	0	0	0	0
ASV_37665	0	0	0	0	0	0	0	0
ASV_37667	0	0	0	1	0	0	0	0
ASV_37668	0	0	0	0	0	0	0	0
ASV_37673	0	0	0	0	0	0	0	0
ASV_37674	0	0	0	0	0	0	0	0
ASV_37675	0	0	0	0	0	0	0	0
ASV_37676	0	0	0	0	0	0	0	0
ASV_37677	0	0	0	0	0	0	0	0
ASV_37678	0	0	0	0	0	0	0	0
ASV_37679	0	0	0	0	0	0	0	0
ASV_37680	0	0	0	0	0	0	0	0
ASV_37683	0	0	0	0	0	0	0	0
ASV_37691	0	0	3	0	0	0	0	0
ASV_37696	0	0	0	0	0	0	0	0
ASV_37698	0	0	0	0	0	0	0	0
ASV_37699	0	0	0	0	0	0	0	0
ASV_37701	0	0	0	0	0	0	0	0
ASV_37703	0	0	0	0	0	0	0	0
ASV_37704	0	0	0	0	0	0	0	0
ASV_37705	0	0	0	0	0	0	0	0
ASV_37706	0	0	0	0	0	0	0	0
ASV_37707	0	0	0	0	0	0	0	0
ASV_37708	0	0	0	0	0	0	0	0
ASV_37709	0	0	0	0	0	0	0	0
ASV_37710	0	0	0	0	0	0	0	0
ASV_37713	0	0	0	0	0	0	2	0
ASV_37716	0	0	0	0	0	0	0	0
ASV_37717	0	0	0	0	0	0	0	0
ASV_37718	0	0	0	0	0	0	0	0
ASV_37719	0	0	0	0	0	0	0	0
ASV_37720	0	0	0	0	0	0	0	0
ASV_37721	0	0	0	0	0	0	0	0
ASV_37722	0	0	0	0	0	0	0	0
ASV_37723	0	0	0	0	0	0	0	0
ASV_37724	0	0	0	0	0	0	4	0
ASV_37725	0	0	0	0	0	0	2	0
ASV_37726	0	0	0	0	0	0	1	0
ASV_37728	0	0	0	0	0	0	0	0
ASV_37729	0	0	0	0	0	0	0	0
ASV_37730	0	0	0	0	0	0	0	0
ASV_37731	0	0	0	0	0	0	0	0
ASV_37732	0	0	0	0	0	0	0	0
ASV_37733	0	0	0	0	0	0	0	0
ASV_37734	0	0	0	0	0	0	0	0
ASV_37735	0	0	0	0	0	0	0	0
ASV_37736	0	0	0	0	0	0	0	3
ASV_37740	0	0	0	0	0	0	0	0
ASV_37759	0	0	0	0	0	0	0	0
ASV_37763	0	0	0	0	0	0	0	0
ASV_37764	0	0	0	0	0	0	0	0
ASV_37766	0	0	0	0	0	0	0	0
ASV_37768	0	0	0	0	0	0	0	0
ASV_37773	0	0	0	0	0	0	0	0
ASV_37779	1	0	0	0	0	0	0	0
ASV_37787	0	0	0	0	0	0	0	0
ASV_37795	0	0	0	0	0	0	0	0
ASV_37796	0	0	0	0	0	0	0	0
ASV_37797	0	0	0	0	0	0	0	0
ASV_37798	0	0	0	0	0	0	0	0
ASV_37799	0	0	0	0	0	0	0	0
ASV_37800	0	0	0	0	0	0	0	0
ASV_37801	0	0	0	0	0	0	0	0
ASV_37802	0	0	0	0	0	0	0	0
ASV_37803	0	0	0	0	0	0	0	0
ASV_37804	0	0	0	0	0	0	0	0
ASV_37805	0	0	0	0	0	0	0	0
ASV_37806	0	0	0	0	0	0	0	0
ASV_37807	0	0	0	0	0	0	0	0
ASV_37815	0	0	0	0	0	0	0	0
ASV_37816	0	0	0	0	0	0	0	0
ASV_37817	0	0	0	0	0	0	0	0
ASV_37818	0	0	0	0	0	0	0	0
ASV_37819	0	0	0	0	0	0	0	0
ASV_37820	0	0	0	0	0	0	0	0
ASV_37821	0	0	0	0	0	0	0	0
ASV_37822	0	0	0	0	0	0	0	0
ASV_37823	0	0	0	0	0	0	0	0
ASV_37824	0	0	0	0	0	0	0	0
ASV_37825	0	0	0	0	0	0	0	0
ASV_37826	0	0	0	0	0	0	0	0
ASV_37827	0	0	0	0	0	0	0	0
ASV_37838	0	0	0	0	0	0	0	0
ASV_37839	0	0	0	0	0	0	0	0
ASV_37842	0	0	0	0	0	0	0	0
ASV_37846	0	0	0	0	0	0	0	0
ASV_37847	0	0	0	0	0	0	0	0
ASV_37848	0	0	0	0	0	0	0	0
ASV_37849	0	0	0	0	0	0	0	0
ASV_37850	0	0	0	0	0	0	0	0
ASV_37851	0	0	0	0	0	0	0	0
ASV_37852	0	0	0	0	0	0	0	0
ASV_37853	0	0	0	0	0	0	0	0
ASV_37854	0	0	0	0	0	0	0	0
ASV_37855	0	0	0	0	0	0	0	0
ASV_37856	0	0	0	0	0	0	0	0
ASV_37857	0	0	0	0	0	0	0	0
ASV_37858	0	0	0	0	0	0	0	0
ASV_37859	0	0	0	0	0	0	0	0
ASV_37860	0	0	0	0	0	0	0	0
ASV_37861	0	0	0	0	0	0	0	0
ASV_37862	0	0	0	0	0	0	0	0
ASV_37863	0	0	0	0	0	0	0	0
ASV_37864	0	0	0	0	0	0	0	0
ASV_37865	0	0	0	0	0	0	0	0
ASV_37866	0	0	0	0	0	0	0	0
ASV_37867	0	0	0	0	0	0	0	0
ASV_37868	0	0	0	0	0	0	0	0
ASV_37869	0	0	0	0	0	0	0	0
ASV_37870	0	0	0	0	0	0	0	0
ASV_37871	0	0	0	0	0	0	0	0
ASV_37872	0	0	0	0	0	0	0	0
ASV_37873	0	0	0	0	0	0	0	0
ASV_37874	0	0	0	0	1	0	0	0
ASV_37875	0	0	0	0	0	0	0	0
ASV_37876	0	0	0	0	0	0	0	0
ASV_37877	0	0	0	0	0	0	0	0
ASV_37878	0	0	0	0	0	0	0	0
ASV_37901	0	0	0	0	0	0	0	0
ASV_37902	0	0	0	0	0	0	0	0
ASV_37903	0	0	0	0	0	0	0	0
ASV_37906	0	0	0	0	3	0	0	0
ASV_37907	0	0	0	0	3	0	0	0
ASV_37908	0	0	0	0	3	0	0	0
ASV_37909	0	0	0	0	2	0	0	0
ASV_37910	0	0	0	0	2	0	0	0
ASV_37927	0	0	0	0	0	0	0	0
ASV_37930	0	0	0	0	0	0	0	0
ASV_37931	0	0	0	0	0	0	0	0
ASV_37933	0	0	0	0	0	0	0	0
ASV_37934	0	0	0	0	0	0	0	0
ASV_37940	0	0	0	0	0	0	0	0
ASV_37942	0	0	0	0	0	0	0	0
ASV_37943	0	0	0	0	0	0	0	0
ASV_37944	0	0	0	0	0	0	0	0
ASV_37945	0	0	0	0	0	0	0	0
ASV_37946	0	0	0	0	0	0	0	0
ASV_37947	0	0	0	0	0	0	0	0
ASV_37948	0	0	0	0	0	0	0	0
ASV_37949	0	0	0	0	0	0	0	0
ASV_37950	0	0	0	0	0	0	0	0
ASV_37951	0	0	0	0	0	0	0	0
ASV_37952	0	0	0	0	0	0	0	0
ASV_37953	0	0	0	0	0	0	0	0
ASV_37954	0	0	0	0	0	0	0	0
ASV_37955	0	0	0	0	0	0	0	0
ASV_37956	0	0	0	0	0	0	0	0
ASV_37957	0	0	0	0	0	0	0	0
ASV_37958	0	0	0	0	0	0	0	0
ASV_37959	0	0	0	0	0	0	0	0
ASV_37960	0	0	0	0	0	0	0	0
ASV_37961	0	0	0	0	0	0	0	0
ASV_37989	0	0	0	0	0	3	0	0
ASV_37990	0	0	0	0	0	3	0	0
ASV_38004	0	0	0	0	0	0	0	0
ASV_38005	0	0	0	0	0	0	0	0
ASV_38006	0	0	0	0	0	0	0	0
ASV_38007	0	0	0	0	0	0	0	0
ASV_38008	0	0	0	0	0	0	0	0
ASV_38009	0	0	0	0	0	0	0	0
ASV_38010	0	0	0	0	0	0	0	0
ASV_38011	0	0	0	0	0	0	0	0
ASV_38012	0	0	0	0	0	0	0	0
ASV_38013	0	0	0	0	0	0	0	0
ASV_38014	0	0	0	0	0	0	0	0
ASV_38015	0	0	0	0	0	0	0	0
ASV_38016	0	0	0	0	0	0	0	0
ASV_38017	0	0	0	0	0	0	0	0
ASV_38018	0	0	0	0	0	0	0	0
ASV_38019	0	0	0	0	0	0	0	0
ASV_38029	0	0	0	0	0	0	0	0
ASV_38033	0	0	0	0	0	0	0	0
ASV_38034	0	0	0	0	0	0	0	0
ASV_38035	0	0	0	0	0	0	0	0
ASV_38036	0	0	0	0	0	0	0	0
ASV_38037	0	0	0	0	0	0	0	0
ASV_38038	0	0	0	0	0	0	0	0
ASV_38039	0	0	0	0	0	0	1	0
ASV_38050	0	0	0	0	0	0	0	0
ASV_38052	0	0	0	0	0	0	0	0
ASV_38053	0	0	0	0	0	0	0	0
ASV_38054	0	0	0	0	0	0	0	0
ASV_38055	0	0	0	0	0	0	0	0
ASV_38056	0	0	0	0	0	0	0	0
ASV_38057	0	0	0	0	0	0	0	0
ASV_38058	0	0	0	0	0	0	0	0
ASV_38059	0	0	0	0	0	0	0	0
ASV_38060	0	0	0	0	0	0	0	0
ASV_38061	0	0	0	0	0	0	0	0
ASV_38062	0	0	0	0	0	0	0	0
ASV_38063	0	0	0	0	0	0	0	0
ASV_38064	0	0	0	0	0	0	0	0
ASV_38065	0	0	0	0	0	0	0	0
ASV_38074	0	0	0	0	0	0	0	0
ASV_38108	0	0	0	0	0	0	0	0
ASV_38116	0	0	0	0	0	0	0	0
ASV_38125	0	0	0	0	0	0	0	0
ASV_38156	0	0	0	0	0	0	0	0
ASV_38171	0	0	0	0	0	0	0	0
ASV_38182	0	0	0	0	0	0	0	0
ASV_38194	0	0	0	0	0	0	0	0
ASV_38195	0	0	0	0	0	0	0	0
ASV_38208	0	0	0	0	0	0	0	0
